plant_ID	treat	date_flow	CW	CH	CA	SL	pl_height	nb_tot_fl	nb_fr	fruit_set	FM	fitness	sample_day	sc_sample_N	sc_sample_D	nb_open_fl_N	nb_open_fl_D	beta_myrcene_D	amyl_acetate_D	heptanal_D	hexyl_acetate_D	6_methyl_5_hepten_2_one_D	1_hexanol_D	heptyl_acetate_D	2_ethylhexylacetate_D	cyclosativene_D	benzaldehyde_D	unknown_1_D	nonyl_acetate_D	alpha_santalene_D	trans_alpha_bergamotene_D	phenylacetaldehyde_D	decyl_acetate_D	alpha_terpineol_D	Z_5_dodecenal_D	benzyl_acetate_D	ZE_alpha_farnesene_D	trans_geraniol_D	decanol_D	3_4_dimethoxytoluene_D	decen_1_ol_D	2_phenylethylacetate_D	benzyl_alcohol_D	dodecyl_acetate_D	2_phenylethanol_D	Z_5_dodecenyl_acetate_D	phenylpropyl_acetate_D	methyleugenol_D	benzenepropanol_D	p_cresol_D	Z_methylisoeugenol_D	tetradecyl_acetate_D	hexadecanal_D	2_aminobenzaldehyde_D	eugenol_D	1_tetradecanol_D	E_methylisoeugenol_D	tetradecen_1_ol_D	elemicin_D	asarone_D	hexadecyl_acetate_D	E_isoeugenol_D	Z_11_hexadecenyl_acetate_D	1_hexadecanol_D	isoelemicin_D	methylvanillin_D	hexadecen_1_ol_D	indole_D	unknown_2_D	3_4_5_trimethoxybenzaldehyde_D	vanillin_D	sem_inflo_D	sem_per_fl_D	beta_myrcene_N	amyl_acetate_N	heptanal_N	hexyl_acetate_N	6_methyl_5_hepten_2_one_N	1_hexanol_N	heptyl_acetate_N	2_ethylhexylacetate_N	cyclosativene_N	benzaldehyde_N	unknown_1_N	nonyl_acetate_N	alpha_santalene_N	trans_alpha_bergamotene_N	phenylacetaldehyde_N	decyl_acetate_N	alpha_terpineol_N	Z_5_dodecenal_N	benzyl_acetate_N	ZE_alpha_farnesene_N	trans_geraniol_N	decanol_N	3_4_dimethoxytoluene_N	decen_1_ol_N	2_phenylethylacetate_N	benzyl_alcohol_N	dodecyl_acetate_N	2_phenylethanol_N	Z_5_dodecenyl_acetate_N	phenylpropyl_acetate_N	methyleugenol_N	benzenepropanol_N	p_cresol_N	Z_methylisoeugenol_N	tetradecyl_acetate_N	hexadecanal_N	2_aminobenzaldehyde_N	eugenol_N	1_tetradecanol_N	E_methylisoeugenol_N	tetradecen_1_ol_N	elemicin_N	asarone_N	hexadecyl_acetate_N	E_isoeugenol_N	Z_11_hexadecenyl_acetate_N	1_hexadecanol_N	isoelemicin_N	methylvanillin_N	hexadecen_1_ol_N	indole_N	unknown_2_N	3_4_5_trimethoxybenzaldehyde_N	vanillin_N	sem_inflo_N	sem_per_fl_N
375	C	161	12.75	9.92	126.48	15.85	275	36	28	0.777777778	11.90666667	333.3866667	D3	S256	S205	25	28	0	0	0	0.021314022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056411925	0	0	0.009321391	0	0	0	0	0	0	0	0.017439935	0	0	0.017024447	0	0	0	0	0	0	0	0	0	0	0	0	0.12151172	0.004339704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035818298	0	0	0	0	0	0	0	0	0	0	0	0	0.024341829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021762	0	0	0	0.062336327	0.002493453
382	HP	169	12.17	7.12	86.6504	17.49	195	20	20	1	8.46	169.2	D8	S796	S754	11	11	0	0	0	0.011787862	0	0	0.002744999	0	0	0	0.007292392	0	0	0	0.047994972	0	0	0	0	0	0	0.007709929	0.004557673	0	0.093103804	0.007722563	0	0.231222322	0.026892255	0	0	0	0.015431337	0	0.027122347	0.028473807	0.004719685	0	0.176633081	0	0.007110984	0.036640369	0	0.032264983	0	0.010549472	0.144945462	0	0	0.00068305	0.03584843	0.01624246	0.037632909	0	1.015327147	0.092302468	0	0	0	0.019084568	0	0	0	0	0	0	0	0	0	0	0.128579205	0	0	0	0	0	0	0	0	0	0.121378182	0	0	0.16284873	0	0	0	0	0	0	0	0	0.023192851	0	0	0	0	0	0	0	0	0	0	0	0.0046892	0	0.060463058	0.041817203	0.019452443	0.005590318	0.587095758	0.053372342
383	C	169	13.87	9.58	132.8746	17.44	230	19	17	0.894736842	8.956666667	152.2633333	D8	S795	S753	12	10	0	0	0	0.023594687	0	0	0.005492391	0	0	0.022646331	0	0	0	0	0.032132682	0	0.005723323	0	0	0	0	0	0	0	0.067218282	0	0	0.210868101	0	0	0	0	0.005792121	0	0.008963144	0	0	0	0.021874873	0	0	0	0	0.002325353	0	0	0	0	0	0	0	0	0.006557035	0	0.413188323	0.041318832	0	0	0	0.020069836	0	0	0	0	0	0	0	0	0	0	0.003100189	0	0	0	0	0	0	0	0	0	0.007705265	0	0	0.025611404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056486694	0.004707225
385	C	172	12.28	10.59	130.0452	17.64	235	27	22	0.814814815	5.286666667	116.3066667	D8	S794	S736	19	22	0	0	0.020992977	0	0	0	0	0	0	0	0.008334899	0	0	0	0.03070066	0	0	0	0	0	0	0.025197699	0	0.002669838	0	0	0	0.228488492	0.013744096	0	0	0	0.006182216	0	0	0.006208961	0.003429912	0	0.065602547	0	0.010725245	0.023114276	0	0	0	0	0.027112411	0	0	0.004233234	0.008017988	0.017741796	0.016892298	0	0.519389545	0.023608616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239514466	0	0	0	0	0	0	0.005614145	0	0.001128745	0	0	0	0.128839078	0	0	0	0	0	0	0	0	0.02229748	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027622621	0.022538111	0	0	0.447554646	0.023555508
386	HP	163	11.7	7.28	85.176	14.82	264	24	24	1	8.84	212.16	D3	S299	S248	21	22	0	0.020436005	0	0.028717924	0	0	0	0	0	0	0	0.002860178	0	0	0.002991499	0	0	0	0	0	0	0	0	0	0.081126671	0	0.016847193	0.037653723	0	0	0	0	0	0	0.031927267	0.003216736	0	0	0.031145496	0	0	0	0	0	0	0	0.028509108	0	0.00579737	0.005937112	0	0	0.004550418	0	0.3017167	0.013714395	0	0	0	0.013809887	0	0	0	0	0	0	0	0	0	0	0.397973551	0	0	0	0	0	0	0	0	0	0.204799545	0	0	0.108491802	0	0	0	0	0	0	0	0	0	0	0	0.006067901	0	0	0	0	0	0	0	0	0.002042387	0	0.032722398	0	0	0	0.765907471	0.036471784
387	C	162	11.76	6.8	79.968	14.13	190	33	30	0.909090909	9.353333333	280.6	D3	S298	S247	21	24	0	0	0.025536861	0.036189827	0	0	0	0.033311487	0	0	0	0.003228311	0	0	0.004062948	0	0	0	0	0	0	0	0	0	0.118276833	0	0	0.05304816	0	0	0	0	0	0	0.007308203	0	0	0	0.01804489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29900752	0.012458647	0	0	0	0.010553407	0	0.055425718	0	0	0	0	0	0	0	0	0.096090693	0	0	0	0	0	0	0	0	0	0.073854656	0	0	0.036136368	0	0	0	0	0	0	0	0	0.003195972	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006233617	0.003625149	0	0	0.28511558	0.013576932
388	HP	163	8.99	7.01	63.0199	12.39	230	22	22	1	9.196666667	202.3266667	D3	S301	S250	16	20	0	0	0.031900782	0	0	0.037891621	0	0.039561665	0	0	0.007147913	0	0	0	0.03742128	0	0	0	0	0	0	0.006356216	0.00161613	0	0	0	0	0.124624953	0.021778022	0	0	0	0.007973761	0.005063525	0	0.006287779	0	0	0.126818822	0	0	0	0.001735198	0	0	0	0.040750388	0	0.008810973	0.012314863	0.004967888	0	0	0	0.523021779	0.026151089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084439118	0	0	0	0	0	0	0	0	0	0	0	0	0.029499258	0	0	0	0	0	0	0	0	0.001600948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115539324	0.007221208
390	HP	167	13.68	9.86	134.8848	14.4	260	23	20	0.869565217	12.82	256.4	D7	S692	S642	8	13	0	0	0	0.010140559	0	0	0.00624545	0	0	0	0	0	0	0	0.006860906	0.004764429	0	0	0	0	0	0	0.0022634	0	0.042160174	0	0	0.024660814	0	0	0	0	0	0	0	0	0	0	0.008951143	0	0	0.006617847	0	0	0	0	0	0	0	0	0	0	0.01120457	0	0.123869292	0.009528407	0	0	0	0.011805904	0	0	0.008985144	0	0	0	0	0	0	0	0.104387243	0	0	0	0	0	0	0	0.001489379	0	0.154583855	0	0	0.054062907	0.007296118	0	0	0	0	0	0	0	0.006059864	0	0	0	0	0.012574438	0	0	0	0	0	0	0.002819159	0	0.015351148	0.012722435	0.00644165	0	0.398579244	0.049822406
391	C	169	10.83	6.51	70.5033	15.59	210	40	29	0.725	6.593333333	191.2066667	D8	S793	S737	22	26	0	0.011202104	0	0.018174499	0	0	0.004231519	0	0	0	0	0	0	0	0.043267855	0	0	0	0	0	0	0.005901267	0.002348248	0	0.070737163	0	0	0.152296694	0.011646675	0	0	0	0.003797147	0	0.005197391	0.00559059	0.005777657	0	0.029654919	0	0	0.035029491	0.00319812	0	0	0	0.019079311	0	0	0.019745423	0.018190091	0.015038555	0.02216202	0	0.502266739	0.019317952	0	0	0	0.015958257	0	0	0	0	0	0	0	0	0	0	0.072319926	0	0	0	0	0	0	0	0	0	0.054305905	0	0	0.062069113	0	0	0	0	0.003138262	0	0	0	0.012957677	0	0	0	0	0.004894852	0	0	0	0	0	0	0	0	0.030094944	0.015352142	0.009524524	0	0.280615602	0.012755255
392	HP	168	12.13	8.14	98.7382	17.69	215	26	26	1	7.936666667	206.3533333	D8	S799	S752	15	15	0	0	0.031223363	0	0	0	0	0	0	0	0.00807719	0	0	0	0.145585422	0	0	0	0	0	0	0.024401586	0.003835195	0	0.010312646	0.009617078	0	0.212995289	0.00962039	0	0.053289593	0	0.008781415	0.025547982	0	0	0.014699489	0.022944524	0.043944018	0.028811551	0.005911032	0.042681132	0.007141196	0	0	0	0	0.004105484	0.045038482	0	0.037228262	0.026560088	0.029356684	0.006079586	0.857788677	0.057185912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086700752	0	0	0	0	0	0	0	0	0	0.006060404	0	0	0.07600807	0	0	0	0	0	0	0	0	0.015142527	0.016555646	0	0	0	0	0	0	0	0	0	0	0	0	0.014367021	0.007731848	0	0	0.222566268	0.014837751
393	C	163	12.47	8.25	102.8775	14.18	234	21	17	0.80952381	7.613333333	129.4266667	D3	S302	S251	15	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007931972	0	0	0	0	0	0	0.00502446	0	0	0	0	0	0.074171965	0	0	0.011794762	0	0	0	0	0	0	0	0.006719321	0	0	0	0	0	0	0	0	0	0.003180549	0	0.003263153	0	0	0	0.112086182	0.008622014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109017395	0	0	0	0	0	0	0	0	0	0	0.003369324	0	0.066833137	0	0	0.013625271	0	0	0	0	0	0.028813945	0.03511571	0	0	0	0.002574563	0	0	0	0	0	0	0	0	0.037800764	0.010220228	0	0	0.307370337	0.020491356
395	C	166	10.8	6.29	67.932	13.68	228	21	15	0.714285714	7.093333333	106.4	D3	S297	S246	13	10	0	0	0	0	0	0	0	0	0	0	0.007269947	0	0	0	0.001732146	0	0	0	0	0	0	0.00503852	0	0	0	0	0	0.078135208	0	0	0	0	0	0	0	0	0	0	0.031234161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123409982	0.012340998	0	0	0	0	0	0.064014412	0	0	0	0	0	0	0	0	0.061772966	0	0	0	0	0	0	0	0	0	0	0	0	0.016790556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142577934	0.010967533
396	HP	167	9.26	6.45	59.727	12.85	190	21	20	0.952380952	4.186666667	83.73333333	D7	S695	S645	8	11	0	0	0.027432229	0	0	0	0	0	0	0	0.012836986	0	0	0	0.065212125	0	0	0	0	0	0	0.008652682	0	0	0	0.007948334	0	0.111903861	0	0	0	0	0.004913009	0	0	0	0.004225694	0	0.016852202	0	0	0.019402679	0	0	0	0	0.01155903	0	0	0	0.005157833	0.009870329	0.014874372	0	0.320841365	0.029167397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038413503	0	0	0	0	0	0	0	0	0	0	0	0	0.031562147	0	0	0	0	0	0	0	0	0.012722501	0.008369316	0	0	0	0	0	0	0	0	0	0	0	0	0.012296542	0.010439482	0.006081387	0	0.119884878	0.01498561
397	C	167	10.92	9.12	99.5904	15.4	285	34	33	0.970588235	7.71	254.43	D7	S696	S646	11	19	0	0	0	0.010957477	0	0.054554921	0	0	0	0	0.009356813	0	0	0	0.052931279	0	0	0	0	0.00604113	0	0.005857081	0.005007184	0	0.004484606	0.005814341	0	0.310961925	0	0	0.001520012	0	0.01381893	0	0	0	0.00447963	0	0.037956598	0	0	0.014709629	0.003133789	0	0	0	0	0.002079001	0	0.00621866	0.013543788	0.01397102	0.028943829	0	0.606341643	0.031912718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124558637	0	0	0	0	0	0	0	0	0	0.005151215	0	0	0.0738492	0	0	0	0	0	0	0	0	0.012437421	0	0.007643186	0	0	0	0	0	0	0	0	0	0	0	0.012317298	0.015970339	0	0	0.251927296	0.022902481
399	C	167	10.56	8.19	86.4864	15.66	255	28	27	0.964285714	7.84	211.68	D7	S697	S647	9	12	0	0.024493242	0.024493242	0.024583069	0	0	0.004829707	0	0	0	0.012383606	0	0	0	0.011419159	0.023352622	0	0	0	0.007087852	0	0.00872242	0.001503179	0	0.010341285	0	0.031609003	0.125794547	0.018609984	0	0.021846565	0	0.003818664	0	0.011942031	0.005914999	0	0	0.070318527	0	0.005367089	0.022045479	0	0	0	0.015730109	0.015290048	0	0	0	0	0	0	0	0.501496428	0.041791369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080227442	0	0	0	0	0	0	0	0	0	0.018593745	0	0	0.060453535	0.005354805	0	0.025984388	0	0	0	0	0	0.029244823	0.058338513	0	0	0	0.043119658	0	0	0	0	0	0	0	0	0.015666026	0.014993825	0	0	0.35197676	0.039108529
400	HP	171	12.07	8.34	100.6638	17.35	273	29	29	1	15.18333333	440.3166667	D8	S792	S738	16	17	0	0.004106997	0	0.029878055	0	0	0.005977664	0	0	0	0	0	0	0	0.006178814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008349501	0	0	0.003856267	0.005136078	0	0.019820284	0	0.000109955	0.022089023	0	0.00951603	0	0	0.018883331	0	0	0	0.011584837	0.018709437	0.023124577	0	0.18732085	0.011018874	0	0	0	0.016460327	0	0	0.004114996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002565877	0	0	0	0.064901385	0	0	0	0	0	0	0	0.009902321	0	0	0	0	0	0.151662388	0.017933772	0.010649564	0	0.27819063	0.017386914
401	C	170	10.48	8.69	91.0712	14.56	295	35	33	0.942857143	6.63	218.79	D8	S769	S724	24	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014038962	0	0	0	0	0	0	0	0	0	0	0.003354356	0	0.100316174	0	0	0	0	0	0	0	0	0.004274566	0	0.019308634	0	0	0.024062245	0	0	0	0	0.01017159	0	0.011802482	0	0.006305081	0.014099009	0.010364314	0	0.218097413	0.009913519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079583114	0	0	0	0	0	0	0	0	0	0	0	0	0.038065298	0	0	0	0	0	0	0	0	0.00915364	0	0.008672604	0	0	0	0	0	0	0	0	0	0	0	0.005715549	0.01402079	0	0	0.155210995	0.006467125
402	C	173	11.37	7.75	88.1175	16.05	183	11	7	0.636363636	6.743333333	47.20333333	D8	S809	S762	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02484167	0	0	0	0	0	0	0	0	0	0.00633694	0	0	0.226804956	0	0	0	0	0	0	0	0	0.001848794	0	0.059512814	0	0	0	0	0	0	0	0.030679495	0	0	0.004467037	0.003341624	0.006083441	0.006883663	0	0.370800434	0.037080043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198433036	0	0	0	0	0	0	0	0	0	0.005288309	0.00387758	0	0.141291224	0	0	0	0	0.023848381	0	0	0	0.003206638	0.007622043	0	0	0	0	0	0	0.007089286	0	0	0.002863124	0	0	0.024177828	0	0	0	0.417697449	0.037972495
403	C	172	12.59	10.8	135.972	18	335	40	32	0.8	13.96333333	446.8266667	D8	S804	S765	34	36	0	0	0	0.076885302	0	0	0.009111136	0	0	0	0	0	0	0	0.585110798	0	0	0	0.006743835	0	0	0.005068654	0	0	0.955461768	0.008299691	0	0.113943572	0	0	0	0	0	0.003137671	0.127869882	0.004137656	0.00298695	0	0.062175036	0.033121829	0.001973845	0.021559693	0.008657939	0.018423605	0	0.052018118	0.115933402	0.007302407	0	0.001902995	0.038504892	0.009875536	0.030211188	0	2.3004174	0.063900483	0	0	0.022485496	0.048076144	0	0	0.022156944	0	0	0	0	0	0	0	1.37822957	0	0	0	0.008577469	0	0	0	0	0	0.994600125	0.004850943	0	0.143941069	0	0	0	0	0	0	0	0	0.039424218	0	0	0	0	0.004860158	0	0	0	0	0	0.005106323	0	0	0.076395636	0.00971698	0.010550526	0	2.768971601	0.081440341
404	C	172	11.26	6.85	77.131	19.02	225	20	19	0.95	13.00333333	247.0633333	D8	S806	S764	20	19	0	0	0.028073692	0	0	0	0	0	0	0	0.00822261	0	0	0	0.077937828	0	0	0	0	0	0	0.009693441	0	0.005047863	0.004454984	0.003731377	0	0.248169131	0.013874796	0	0	0	0	0	0	0.002420568	0	0	0.108567167	0	0.005037074	0	0.002040334	0	0	0	0.027953713	0	0	0.004882909	0.005758297	0	0	0	0.555865784	0.029256094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456553751	0	0	0	0	0	0	0	0	0	0	0.00254839	0	0.110115952	0	0	0	0	0	0	0	0	0.008846923	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044657146	0.010250037	0	0	0.632972199	0.03164861
405	C	173	10.56	8.7	91.872	17	235	23	19	0.826086957	7.493333333	142.3733333	D8	S787	S743	23	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074890311	0	0	0	0	0	0	0.005595221	0	0	0.004266467	0.006974291	0	0.182284885	0	0	0	0	0	0.010068622	0	0	0	0	0.019728826	0	0	0.034719032	0.003432993	0	0	0	0.011886242	0	0.002477538	0.017709783	0	0	0	0	0.374034211	0.015584759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282064851	0	0	0	0	0	0	0	0	0	0.003800678	0	0	0.124843039	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010454646	0	0	0	0	0	0	0.005121076	0	0	0	0	0	0.42628429	0.0185341
406	C	172	10.48	8.21	86.0408	14.38	165	17	15	0.882352941	8.16	122.4	D8	S782	S748	13	12	0	0	0	0	0	0	0	0	0	0	0.0082345	0	0	0	0	0	0	0	0	0	0	0.005364568	0	0	0	0	0	0	0.009165796	0	0	0	0.004569717	0	0	0.006937251	0.002442351	0	0.025395867	0	0	0.031100139	0	0	0	0	0.022940097	0	0	0	0.008300772	0.009455448	0.020185829	0	0.154092335	0.012841028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007902899	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008588743	0.009363606	0	0	0.025855248	0.001988865
407	C	171	10.97	8.56	93.9032	18.32	245	23	15	0.652173913	6.916666667	103.75	D8	S805	S760	20	14	0	0	0	0.007171825	0	0	0.007282217	0	0	0	0	0	0	0	0.017717414	0	0	0	0	0	0	0	0	0	0.029911976	0	0	0.062470322	0	0	0	0	0	0	0.021224186	0	0.003366778	0	0.01910118	0	0	0.010654447	0	0.011270192	0	0	0.014843076	0	0.012141997	0	0	0.014472114	0.017100743	0	0.248728467	0.017766319	0	0	0	0.007022047	0	0	0	0	0	0	0	0	0	0	0.05191642	0	0	0	0	0	0	0	0	0	0.018848787	0	0	0.028345143	0	0	0	0	0	0	0	0	0.007322061	0	0.007442627	0	0	0	0	0	0	0	0	0	0	0	0.010388116	0	0	0	0.131285201	0.00656426
408	C	171	10.04	7.99	80.2196	13.12	170	10	10	1	5.996666667	59.96666667	D8	S783	S747	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029839826	0	0	0	0	0	0	0	0.002734244	0	0	0	0	0.086829722	0	0	0	0	0	0	0	0	0.001629074	0	0.013822394	0	0	0.019550585	0.000875515	0	0	0	0	0	0	0	0	0.009108833	0.00839065	0	0.172780843	0.021597605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031955822	0	0	0	0	0	0	0	0	0	0	0	0	0.037050802	0	0	0	0	0	0	0	0	0.006993572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013744995	0	0	0.089745191	0.012820742
409	C	171	9.82	7.14	70.1148	14.48	180	12	8	0.666666667	8.34	66.72	D8	S767	S721	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120034	0	0	0	0	0	0.006073479	0.005990698	0.001377116	0	0	0	0	0.055917254	0	0	0	0	0	0	0	0	0	0	0.011378229	0	0	0	0	0	0	0	0	0	0.004971977	0	0	0	0.009117676	0	0.106829829	0.011869981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032730355	0	0	0	0	0	0	0	0	0	0	0	0	0.060254115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004488441	0	0.005328942	0.011875042	0	0	0.114676895	0.012741877
410	C	171	9.03	7.28	65.7384	14.99	140	24	18	0.75	5.553333333	99.96	D8	S785	S745	20	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044545031	0	0	0	0	0	0	0.008605586	0.002306381	0	0.004496241	0	0	0.222296727	0.023604816	0	0	0	0.002360635	0	0.005256853	0.008107289	0.003612811	0	0.069310209	0	0.003447486	0.031020387	0.006312371	0	0	0	0.022535696	0.004918119	0	0.027085291	0.017833081	0.016734262	0.043340071	0	0.567729343	0.035483084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110185908	0	0	0	0	0	0	0	0	0	0.004024108	0	0	0.151808645	0	0	0	0	0	0	0	0	0.007380084	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035166379	0.017171717	0.010056961	0	0.335793802	0.01678969
