PlantID	Year	Region	Population	NrFruits	RelfRS	PlantHeight_cm	InflorescenceLength_cm	NrFlowers	Z3Hexen1Ol_ngPerL	Styrene_ngPerL	Heptanal_ngPerL	alphaPinene_ngPerL	Benzaldehyde_ngPerL	Sabinene_ngPerL	betaPinene_ngPerL	6Methyl5Hepten2One_ngPerL	Z3HexenylAcetate_ngPerL	HexylAcetate_ngPerL	Limonene_ngPerL	BenzylAlcohol_ngPerL	Phenylacetaldehyde_ngPerL	PhenylethylAlcohol_ngPerL	BenzylAcetate_ngPerL	1Phenyl12Propanedione_ngPerL	Phenylethylacetate_ngPerL	1Phenyl23Butanedione_ngPerL	Eugenol_ngPerL	MethylEugenol_ngPerL	GeranylAcetone_ngPerL	Benzylbenzoate_ngPerL	ColourCode	Z_PlantHeight	Z_InflorescenceLength	Z_NrFlowers	Z_Z3Hexen1Ol	Z_Styrene	Z_Heptanal	Z_alphaPinene	Z_Benzaldehyde	Z_Sabinene	Z_betaPinene	Z_6Methyl5Hepten2One	Z_Z3HexenylAcetate	Z_HexylAcetate	Z_Limonene	Z_BenzylAlcohol	Z_Phenylacetaldehyde	Z_PhenylethylAlcohol	Z_BenzylAcetate	Z_1Phenyl12Propanedione	Z_Phenylethylacetate	Z_1Phenyl23Butanedione	Z_Eugenol	Z_MethylEugenol	Z_GeranylAcetone	Z_Benzylbenzoate	Z_ColourCode	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC1A	PC2A	PC3A	PC4A	PC5A	PC6A	PC7A
11SGo024	2011	mountain	Schatzalp	10	0.62866700	30	6	49	0.15111100	3.61777800	3.31333300	11.52666700	21.63111100	1.14888900	3.67777800	9.97111100	11.07837100	0.97900200	51.04948000	2.64666700	18.21333300	17.04364400	22.25856500	0.24222200	114.20666700	1.74000000	0.49777800	0.00000000	1.05777800	0.00000000	1	0.60882700	-0.05218700	1.39008600	-0.36191600	-0.78491100	-0.85339400	-0.39736200	-1.10584600	-0.38850600	-0.39907200	-0.74201100	-0.24636500	-0.26017100	-0.31312100	-0.58478100	-0.77389200	-0.15969800	-0.58854900	-1.03018200	-0.30199700	-0.84850400	-0.57004700	-0.19110000	-0.81979700	-0.19511900	-0.79758400	-0.78982500	-0.31864700	0.82738800	-0.18073900	-0.90749200	-0.13035500	-0.15708700	-0.73060000	-0.15959900	-0.88698800	0.91407000	-0.10878800	-0.15827100	-0.28157500
11SGo025	2011	mountain	Schatzalp	10	0.62866700	31	7	39	7.59555600	6.18000000	3.59555600	8.56000000	15.97555600	0.99111100	4.11333300	12.63333300	78.56823700	0.99208400	67.66190300	0.54222200	14.64000000	3.86264600	7.55872300	0.18000000	38.90000000	0.07111100	0.02888900	0.00000000	1.18666700	0.00000000	1	0.77857400	0.43706600	0.42919700	0.34269600	-0.75825600	-0.75321400	-0.66228400	-1.18654100	-0.39655100	-0.37752900	-0.67597600	-0.11723800	-0.25550400	-0.30063400	-0.70437300	-0.78879300	-0.21393400	-0.84487300	-1.19401200	-0.84641600	-1.02274400	-0.59167100	-0.19110000	-0.78305700	-0.19511900	-0.79758400	-1.08242600	-0.37737900	0.74025500	-0.08904100	-0.84293800	0.25537100	-0.10894300	-1.00584100	-0.28601500	-0.71348600	0.82567400	0.24855700	-0.09071800	-0.18780900
11SGo026	2011	mountain	Schatzalp	15	0.94300100	24	5	26	2.01777800	70.30666700	4.46000000	10.89111100	50.45111100	2.66222200	6.80444400	18.14444400	30.12100100	1.50897800	120.96276900	9.71555600	46.85111100	5.05722600	14.70439800	0.26000000	96.02222200	2.44000000	0.40666700	0.00000000	2.27111100	0.00000000	2	-0.40965700	-0.54144000	-0.81995800	-0.18523800	-0.09115100	-0.44636400	-0.45411700	-0.69463300	-0.31134200	-0.24442700	-0.53927600	-0.20993100	-0.07113800	-0.26056900	-0.18307000	-0.65447500	-0.20901800	-0.72027300	-0.98337300	-0.43345900	-0.77542000	-0.57424900	-0.19110000	-0.47393400	-0.19511900	0.62667300	-0.70304900	-0.23830300	-0.56688600	-0.01332200	-0.33502500	-0.15853500	-0.11671900	-0.71354500	-0.21591700	-0.30780100	-0.59144000	-0.17790700	-0.11673200	0.36049800
11SGo027	2011	mountain	Schatzalp	17	1.06873400	26	8	49	0.47555600	3.68888900	3.84000000	8.69555600	35.10444400	1.45111100	5.24444400	9.76222200	15.94126800	0.69787400	114.80315000	1.91111100	37.14222200	7.65564600	23.91885900	0.44888900	62.61333300	1.97111100	1.31333300	0.00000000	2.12666700	0.00000000	1	-0.07016200	0.92631900	1.39008600	-0.33120800	-0.78417100	-0.66644400	-0.65017900	-0.91360400	-0.37309600	-0.32158500	-0.74719200	-0.23706100	-0.36044400	-0.26519900	-0.62658200	-0.69496100	-0.19832700	-0.55959800	-0.48603000	-0.67498400	-0.82437500	-0.53243600	-0.19110000	-0.51510800	-0.19511900	-0.79758400	-0.78604400	-0.36533700	0.89673700	-0.08865000	-0.71542500	-0.13611800	-0.17231600	-0.73318700	-0.21414200	-0.68791900	1.00654100	-0.10321700	-0.16300600	-0.25398500
11SGo028	2011	mountain	Schatzalp	32	2.01173500	34	8	48	0.00000000	3.22083300	3.06875000	8.65416700	134.95208300	0.98333300	3.29583300	5.26458300	6.58942000	2.01559100	76.65062700	10.01250000	225.44166700	13.00219400	65.00153800	0.54583300	156.91458300	10.73333300	1.05000000	0.00000000	1.40625000	0.00000000	2	1.28781500	0.92631900	1.29399700	-0.37621900	-0.78904000	-0.94021400	-0.65387500	0.51105400	-0.39694800	-0.41796300	-0.85875400	-0.25495300	0.10956200	-0.29387700	-0.16619600	0.09023100	-0.17632700	0.15677000	-0.23077600	0.00675300	0.09044300	-0.54458100	-0.19110000	-0.72046400	-0.19511900	0.62667300	0.17503600	-0.45092400	1.31097500	-0.30020100	-1.02371600	-0.13927200	-0.24618600	0.07647000	-0.27881400	-1.13999700	1.38029700	-0.04909000	-0.16903100	0.11973300
11SGo029	2011	mountain	Schatzalp	3	0.18860000	37	5	34	0.50000000	22.47291700	3.75416700	14.65208300	302.57083300	5.58125000	6.89166700	13.66875000	25.05279200	1.08077600	99.42968100	48.48958300	500.58541700	125.46729700	192.04405600	1.95000000	543.27916700	20.23541700	61.87708300	0.12083300	2.83125000	0.00000000	1	1.79705700	-0.54144000	-0.05124700	-0.32889400	-0.58876200	-0.69691200	-0.11826400	2.90269100	-0.16250200	-0.24011300	-0.65029300	-0.21962800	-0.22387000	-0.27675500	2.02038100	1.23755600	0.28643200	2.37203800	3.46638500	2.79991900	1.08250600	2.26056100	-0.18151600	-0.31426500	-0.19511900	-0.79758400	2.80668800	-0.49217300	0.08086900	0.45284000	-0.90131100	-0.53513400	-0.03428300	2.78267100	-0.49843200	-0.73178400	0.14921700	-0.49781100	0.03564400	-0.00641500
11SGo030	2011	mountain	Schatzalp	48	3.01760300	35	11	71	0.08958300	3.45000000	4.15416700	9.36458300	60.25208300	1.13750000	4.26458300	10.90000000	8.60861700	0.28842100	86.40893800	7.56458300	138.11041700	17.92478600	4.82557300	0.34583300	15.88333300	4.21458300	0.83750000	0.00000000	1.82291700	0.00000000	2	1.45756200	2.39407800	3.50404100	-0.36774000	-0.78665600	-0.55492500	-0.59043500	-0.55479000	-0.38908700	-0.37004800	-0.71897000	-0.25109000	-0.50648800	-0.28654200	-0.30530600	-0.27393200	-0.15607200	-0.89253200	-0.75737400	-1.01281200	-0.59014500	-0.55438000	-0.19110000	-0.60169300	-0.19511900	0.62667300	-0.97408300	-0.32779400	2.76530200	0.21466300	-0.94773800	-0.10335900	-0.27236400	-0.93984200	-0.06957900	-1.01472200	2.89957300	0.00510700	-0.20394500	0.53431800
11SGo031	2011	mountain	Schatzalp	19	1.19446800	37	10	50	1.17634400	5.29247300	4.09032300	6.68602200	96.03871000	1.06451600	4.08817200	7.85161300	24.45352700	0.97256600	89.01494800	6.32688200	185.75698900	25.15451500	82.95201300	0.36989200	173.26451600	2.26666700	0.87526900	0.00000000	1.15698900	0.00000000	4	1.79705700	1.90482500	1.48617500	-0.26487900	-0.76748900	-0.57758800	-0.82962900	-0.04417500	-0.39280800	-0.37877400	-0.79458400	-0.22077400	-0.26246600	-0.28458300	-0.37564200	-0.07525000	-0.12632400	0.46977600	-0.69402700	0.12495300	-0.79351700	-0.55263900	-0.19110000	-0.79151700	-0.19511900	3.47518800	-0.19357900	-0.43965500	2.01721700	-0.33923800	-0.98059500	-0.06678200	-0.17491400	-0.46371500	-0.15798200	-1.39479900	2.04310000	0.06498000	-0.10668600	1.37626700
11SGo032	2011	mountain	Schatzalp	10	0.62866700	30	5	37	0.24731200	8.67311800	3.78924700	18.40215100	267.08172000	1.50537600	5.06881700	12.38924700	10.67761100	0.29920900	91.29116900	30.53333300	437.98924700	119.61538100	16.89997700	0.75698900	29.28817200	21.72903200	14.84516100	0.06666700	2.18279600	0.00000000	2	0.60882700	-0.54144000	0.23701900	-0.35281100	-0.73232000	-0.68446000	0.21661500	2.39632100	-0.37032900	-0.33027100	-0.68203000	-0.24713200	-0.50264100	-0.28287200	0.99996300	0.97653600	0.26235300	-0.68198800	0.32519600	-0.91590300	1.23844700	0.09160600	-0.18581300	-0.49910800	-0.19511900	0.62667300	0.56472200	-0.24213300	-0.10791400	1.00737200	-1.04956600	-0.53485500	-0.43879500	0.65771500	-0.24440600	-0.79108200	-0.06302300	-0.41358300	-0.26103400	1.10571500
11SGo033	2011	mountain	Schatzalp	22	1.38306800	31	7	45	1.16989200	12.08602200	4.50537600	10.04086000	177.54193500	1.72043000	4.50322600	10.74838700	28.26977400	0.91008800	59.50592200	24.53118300	248.49892500	55.87100600	40.77998200	1.15483900	165.78279600	30.34193500	27.02795700	0.00000000	2.17634400	0.00000000	2	0.77857400	0.43706600	1.00573000	-0.26548900	-0.69681600	-0.43025700	-0.53004400	1.11873900	-0.35936300	-0.35824500	-0.72273100	-0.21347300	-0.28475100	-0.30676500	0.65887200	0.18637800	0.00006500	-0.26558700	1.37273100	0.07086500	2.13767500	0.65343600	-0.19110000	-0.50094700	-0.19511900	0.62667300	0.84696600	-0.46463400	0.58962400	0.51279400	-0.94009500	-0.31025800	-0.21545800	0.83687000	-0.38727200	-0.85449400	0.67664300	-0.18907700	-0.12398300	0.67062200
11SGo034	2011	mountain	Schatzalp	32	2.01173500	28	9	41	4.97291700	6.30416700	3.12500000	14.35000000	139.76041700	2.24583300	4.98125000	15.52708300	49.49105600	1.06277000	87.57910500	12.21875000	517.17500000	46.75273800	106.95426400	0.64166700	353.86458300	3.91250000	7.77708300	0.00000000	2.28541700	0.32500000	2	0.26933200	1.41557200	0.62137500	0.09446400	-0.75696400	-0.92024700	-0.14524000	0.57966000	-0.33257300	-0.33460200	-0.60419800	-0.17287100	-0.23029200	-0.28566300	-0.04081900	1.30673300	-0.03745400	0.88830900	0.02155300	1.43057400	-0.62168400	-0.23435000	-0.19110000	-0.46985600	-0.17478400	0.62667300	0.79382900	-0.42433400	0.85812000	-0.49681800	-0.80985700	-0.00988300	-0.26835100	0.62495800	-0.20713300	-1.08405300	0.91537600	0.06592100	-0.21833200	0.05976400
11SGo035	2011	mountain	Schatzalp	11	0.69153400	20	7	50	8.43838400	21.75353500	3.45656600	9.95151500	66.12121200	1.47070700	3.85656600	9.33131300	227.93801900	1.00489200	59.57881500	16.37979800	106.21010100	16.76904100	71.69503100	0.40000000	126.24848500	3.60404000	2.54545500	0.00000000	2.63636400	1.29697000	1	-1.08864500	0.43706600	1.48617500	0.42246900	-0.59624600	-0.80255100	-0.53802200	-0.47104700	-0.37209700	-0.39022900	-0.75788100	0.16854900	-0.25093600	-0.30671000	0.19564500	-0.40695400	-0.16082800	0.27348600	-0.61475400	-0.21494300	-0.65388900	-0.47561500	-0.19110000	-0.36981800	-0.11397100	-0.79758400	-0.38588800	-0.47794900	0.31749300	0.06840200	-0.67503400	0.40005100	-0.14960300	-0.30888600	-0.30390500	-0.68265000	0.42718200	0.44436200	-0.12997800	-0.09160900
11SGo036	2011	mountain	Schatzalp	9	0.56580100	20	5	24	23.79791700	1.27291700	2.22500000	16.50000000	151.43125000	0.98958300	5.73958300	10.45833300	627.60034900	1.98725300	101.70421400	14.44375000	196.91666700	19.77235200	166.60869800	1.25208300	133.23958300	20.16250000	9.57291700	0.00000000	1.42500000	0.00000000	1	-1.08864500	-0.54144000	-1.01213600	1.87623900	-0.80930400	-1.23971800	0.04675400	0.74618400	-0.39662900	-0.29709500	-0.72992600	0.93321500	0.09945500	-0.27504500	0.08562400	-0.02871500	-0.14847000	1.92851600	1.62877500	-0.16440200	1.07489300	-0.15153200	-0.19110000	-0.71512000	-0.19511900	-0.79758400	1.17243300	-0.47549800	-1.12146600	-0.46060000	-1.07491100	1.35691700	-0.18461100	1.09017800	-0.42409500	-1.07082900	-1.01236100	1.47570100	-0.07258700	-0.46976700
11SGo038	2011	mountain	Schatzalp	17	1.06873400	26	7	33	0.00000000	16.57111100	3.48444400	7.15777800	131.90888900	1.06000000	2.68666700	9.88444400	21.21105300	0.51446800	48.88597300	4.08000000	474.58222200	28.96829700	31.85361900	0.57111100	173.69111100	12.92000000	7.96444400	0.00000000	2.57111100	0.00000000	3	-0.07016200	0.43706600	-0.14733600	-0.37621900	-0.65015800	-0.79265500	-0.78750100	0.46763200	-0.39303800	-0.44809200	-0.74416100	-0.22697800	-0.42586200	-0.31474700	-0.50332800	1.12912500	-0.11063200	-0.42123800	-0.16422000	0.12803700	0.31874200	-0.22570900	-0.19110000	-0.38841800	-0.19511900	2.05093000	0.37491800	-0.53712200	-0.00298700	-0.20034200	-0.75920300	-0.37045200	-0.26678200	0.17025300	-0.35261000	-1.04082500	0.02646100	-0.22342900	-0.19350600	0.85136600
11SGo039	2011	mountain	Schatzalp	6	0.37720000	17	3	14	1.18000000	20.62666700	3.56000000	9.04666700	115.28888900	1.44444400	3.72000000	11.56444400	85.47155300	1.29427700	72.20239100	5.50888900	205.91555600	15.02752300	122.09552700	0.47777800	204.82222200	5.50888900	5.15111100	0.00000000	1.35777800	0.00000000	1	-1.59788700	-1.51994600	-1.97302500	-0.26453300	-0.60796800	-0.76583500	-0.61882500	0.23049300	-0.37343600	-0.39698300	-0.70248900	-0.10403000	-0.14771800	-0.29722100	-0.42212700	0.00880900	-0.16799400	1.15233000	-0.40996600	0.35309400	-0.45501400	-0.35545100	-0.19110000	-0.73428100	-0.19511900	-0.79758400	0.51564800	-0.49229500	-1.85023600	-0.51816300	-0.64240000	-0.22517200	-0.12777500	0.43858700	-0.48014000	-0.64570300	-1.84207500	-0.24491600	-0.13460600	-0.53887700
11SGo040	2011	mountain	Schatzalp	11	0.69153400	23	4	34	0.00000000	27.24000000	5.26222200	8.06888900	39.92888900	4.46222200	5.61111100	10.04666700	19.23530000	0.67895500	61.30942000	0.75777800	44.94222200	6.60772100	20.49643500	0.45111100	66.76000000	4.73777800	12.28888900	0.00000000	1.85777800	0.00000000	2	-0.57940400	-1.03069300	-0.05124700	-0.37621900	-0.53917000	-0.16160100	-0.70614000	-0.84476800	-0.21956100	-0.30344900	-0.74013700	-0.23075800	-0.36719200	-0.30540900	-0.69212300	-0.66243500	-0.20263800	-0.61927600	-0.48017900	-0.64500600	-0.53552100	-0.02628100	-0.19110000	-0.59175500	-0.19511900	0.62667300	-0.59868700	-0.29924400	-0.55636500	0.03856700	-0.57870200	-0.25302000	-0.07230200	-0.60909900	-0.26049800	-0.54549700	-0.54887900	-0.23122200	-0.10995800	0.44421300
11SGo041	2011	mountain	Schatzalp	22	1.38306800	27	5	40	0.39777800	10.89777800	3.03333300	10.36666700	237.86888900	1.73111100	4.52666700	7.84666700	8.70485200	0.48397100	110.61747800	6.98888900	391.42222200	44.09581000	185.12335200	1.10888900	136.53555600	25.02444400	72.77555600	0.63555600	1.41777800	0.00000000	1	0.09958500	-0.54144000	0.52528600	-0.33857000	-0.70917700	-0.95278500	-0.50094900	1.97950300	-0.35881900	-0.35708600	-0.79470700	-0.25090600	-0.43673900	-0.26834500	-0.33802100	0.78235600	-0.04838600	2.25136000	1.25174600	-0.14057400	1.58250300	2.76316200	-0.14068900	-0.71717800	-0.19511900	-0.79758400	1.84648800	-0.50349000	-0.25552400	-0.10369300	-1.20813100	-0.44840200	0.14092200	1.80904900	-0.42206500	-1.26328100	-0.15627800	-0.30040400	0.12284200	-0.31382400
11SGo042	2011	mountain	Schatzalp	22	1.38306800	27	4	29	0.24222200	7.68000000	3.27555600	17.32222200	191.32000000	1.16000000	3.63111100	16.20444400	5.72230400	0.23267500	60.46233100	1.25555600	239.49777800	11.24358400	131.14013500	0.58666700	178.93333300	40.88444400	4.85555600	0.00000000	2.01777800	0.00000000	3	0.09958500	-1.03069300	-0.53169200	-0.35329300	-0.74265200	-0.86680400	0.12017800	1.31532900	-0.38793900	-0.40138000	-0.58739700	-0.25661200	-0.52637200	-0.30604600	-0.66383500	0.14884400	-0.18356300	1.31004300	-0.12326200	0.16593400	3.23836300	-0.36908100	-0.19110000	-0.54614700	-0.19511900	2.05093000	1.47948200	-0.35787200	-0.74691300	-0.87402800	-0.91647900	-0.51926100	-0.34008500	1.13376900	-0.17745800	-1.42938900	-0.75143200	-0.26503800	-0.19418300	0.29827700
11SGo043	2011	mountain	Schatzalp	4	0.25146700	21	6	27	0.33111100	5.70666700	2.04222200	4.28000000	36.17333300	0.83333300	1.97777800	12.59111100	3.26938900	0.46593900	47.65568200	0.47111100	77.81555600	11.57881800	36.83563600	0.24666700	107.85111100	6.14222200	4.72444400	0.00000000	0.91111100	0.00000000	2	-0.91889800	-0.05218700	-0.72387000	-0.34488000	-0.76318000	-1.30459800	-1.04448500	-0.89835300	-0.40459600	-0.48315300	-0.67702300	-0.26130600	-0.44317100	-0.31567200	-0.70841400	-0.52535600	-0.18218400	-0.33436500	-1.01847900	-0.34794400	-0.38889100	-0.37512700	-0.19110000	-0.86160500	-0.19511900	0.62667300	-0.44850500	-0.56603400	-0.61468500	-0.25525600	-0.86791300	-0.29523100	-0.08851500	-0.54007700	-0.34280200	-1.08250500	-0.52562600	-0.21000800	-0.08336600	0.37509900
11SGo044	2011	mountain	Schatzalp	19	1.19446800	26	7	39	0.00000000	38.12444400	5.45555600	9.62444400	101.36444400	2.42888900	5.87333300	19.33111100	5.24223400	0.18588800	144.50257600	0.84666700	64.21111100	17.96663700	81.60413900	0.84000000	118.57555600	10.00222200	15.45333300	0.00000000	1.24888900	0.00000000	2	-0.07016200	0.43706600	0.42919700	-0.37621900	-0.42594000	-0.09297300	-0.56722900	0.03181400	-0.32323900	-0.29048000	-0.50984200	-0.25753100	-0.54306000	-0.24287500	-0.68707200	-0.58208600	-0.15590000	0.44627300	0.54376300	-0.27041300	0.01411200	0.11965300	-0.19110000	-0.76532000	-0.19511900	0.62667300	0.11995100	-0.31130100	0.28225200	-0.23371300	-0.61369400	-0.30189600	-0.09965100	0.01586700	-0.24870900	-0.66579900	0.31689500	-0.25357400	-0.09889200	0.15370400
11SGo045	2011	mountain	Schatzalp	12	0.75440100	31	2	21	0.45555600	18.80444400	5.42888900	7.10222200	60.97555600	2.56666700	3.83333300	16.79333300	10.94326900	0.38326800	122.67891500	0.72666700	30.77555600	23.52195200	44.30449900	0.43111100	47.57333300	6.53111100	13.66000000	0.23555600	2.56222200	0.00000000	1	0.77857400	-2.00919900	-1.30040300	-0.33310100	-0.62692500	-0.10243900	-0.79246200	-0.54446700	-0.31621400	-0.39137800	-0.57279000	-0.24662300	-0.47265800	-0.25927900	-0.69389100	-0.72150900	-0.13304200	-0.20412900	-0.53283900	-0.78371300	-0.34828900	0.03695100	-0.17241700	-0.39095200	-0.19511900	-0.79758400	-0.41582800	-0.40382300	-0.90601500	-0.01284000	-0.42736500	-0.36739200	-0.03349700	-0.37234600	-0.49331800	-0.20118300	-0.91324400	-0.39879100	-0.02417400	-0.23597500
11SGo046	2011	mountain	Schatzalp	15	0.94300100	20	3	25	0.29333300	1.91111100	3.48666700	7.96222200	115.40222200	1.55111100	5.53111100	10.84222200	23.72262900	0.74735100	147.91328900	0.57555600	264.03555600	11.45364500	56.38198000	0.35555600	132.16000000	7.45777800	7.56444400	0.00000000	0.80000000	0.00000000	1	-1.08864500	-1.51994600	-0.91604700	-0.34845500	-0.80266500	-0.79186600	-0.71566500	0.23211000	-0.36799700	-0.30740600	-0.72040400	-0.22217300	-0.34279600	-0.24031100	-0.70247800	0.25116400	-0.18269900	0.00646800	-0.73177600	-0.17220600	-0.25154000	-0.24415600	-0.19110000	-0.89327700	-0.19511900	-0.79758400	0.12343800	-0.39825900	-1.29133900	-0.23910000	-0.90128300	-0.31646900	-0.19241400	0.11328600	-0.35746600	-0.84129800	-1.24103300	-0.29689600	-0.18688200	-0.30042100
11SGo047	2011	mountain	Schatzalp	21	1.32020100	41	14	72	0.00000000	1.51777800	5.08000000	12.08000000	162.44666700	0.50666700	3.58222200	15.35555600	10.74026800	2.28006400	18.40900200	7.57333300	1247.26666700	47.37373700	86.66048300	0.27111100	581.60666700	3.80222200	3.11333300	0.00000000	1.47333300	0.00000000	1	2.47604600	3.86183800	3.60013000	-0.37621900	-0.80675700	-0.22628400	-0.34795000	0.90335500	-0.42125200	-0.40379800	-0.60845300	-0.24701200	0.20389500	-0.33765600	-0.30480900	4.35115100	-0.03489900	0.53444100	-0.95411700	3.07700200	-0.63319800	-0.44942600	-0.19110000	-0.70134200	-0.19511900	-0.79758400	1.32626300	-0.47785200	3.83271500	-0.89917800	-1.09799300	0.01983200	-0.52528100	1.18467200	-0.22283000	-1.27682800	3.91592500	-0.00205300	-0.50200200	-1.04216900
11SGo048	2011	mountain	Schatzalp	10	0.62866700	28	4	20	0.08222200	53.84222200	6.44444400	9.45333300	68.66444400	3.28888900	6.70444400	40.56444400	15.81177400	0.44001200	237.60668800	12.94222200	116.24444400	8.41752200	40.83323900	0.43777800	76.25111100	9.78666700	0.43333300	0.37555600	2.43555600	0.10444400	1	0.26933200	-1.03069300	-1.39649200	-0.36843700	-0.26242900	0.25805100	-0.58250900	-0.43476000	-0.27938900	-0.24937300	0.01683900	-0.23730800	-0.45241900	-0.17289100	0.00029500	-0.36511100	-0.19519200	-0.26465800	-0.51528500	-0.57639200	-0.00839300	-0.57301900	-0.16131200	-0.42705900	-0.18858400	-0.79758400	-0.37577800	-0.28185700	-0.76445200	0.14614100	-0.06106500	-0.40685000	-0.18842000	-0.32390800	-0.39333400	0.19495700	-0.77192300	-0.48285400	-0.14814500	-0.19650200
11SGo049	2011	mountain	Schatzalp	10	0.62866700	26	4	24	5.26222200	16.46666700	2.95777800	10.21111100	39.90666700	2.03111100	6.05333300	17.98222200	128.20221100	0.83069700	149.34733200	2.57777800	73.76222200	7.60660100	16.65783300	0.32888900	81.32000000	1.78444400	0.77555600	0.00000000	1.25111100	0.00000000	2	-0.07016200	-1.03069300	-1.01213600	0.12184700	-0.65124500	-0.97960500	-0.51484000	-0.84508500	-0.34352200	-0.28157700	-0.54330000	-0.02227400	-0.31306800	-0.23923300	-0.58869600	-0.54225800	-0.19852800	-0.68621000	-0.80198900	-0.53974700	-0.84386300	-0.55723700	-0.19110000	-0.76468700	-0.19511900	0.62667300	-0.65147700	-0.31490900	-0.72312300	-0.14356300	-0.73862100	0.04294500	-0.13274800	-0.69900200	-0.21409400	-0.79343600	-0.68522000	0.09280700	-0.10187400	0.41727300
11SGo050	2011	mountain	Schatzalp	16	1.00586800	23	4	33	7.19555600	26.50444400	5.06222200	18.46888900	74.00888900	2.33777800	7.16444400	19.10000000	216.90308300	1.72764400	162.21094600	11.42666700	124.08000000	73.69176900	70.71638600	0.66000000	147.34222200	6.86222200	17.29333300	0.00000000	2.86888900	0.00000000	2	-0.57940400	-1.03069300	-0.14733600	0.30483600	-0.54682200	-0.23259400	0.22257500	-0.35850300	-0.32788500	-0.22662200	-0.51557400	0.14743600	0.00685600	-0.22956400	-0.08583100	-0.33243800	0.07339200	0.25642100	0.06982400	-0.06244900	-0.31371900	0.20450800	-0.19110000	-0.30353600	-0.19511900	0.62667300	-0.00701700	-0.21054200	-0.60404700	0.07136000	-0.44357600	0.26813900	-0.13244400	-0.01431200	-0.18279900	-0.44664800	-0.62375800	0.29547200	-0.16104800	0.47558600
11SGo053	2011	mountain	Schatzalp	17	1.06873400	21	5	35	0.27333300	1.03555600	5.78444400	9.88888900	60.07777800	1.96444400	6.16222200	23.61777800	12.56958700	1.22354400	179.14377400	0.61111100	114.53777800	10.38731900	50.91084600	0.29555600	145.30000000	4.21555600	1.47777800	0.00000000	1.61333300	0.00000000	1	-0.91889800	-0.54144000	0.04484100	-0.35034800	-0.81177300	0.02377200	-0.54361500	-0.55727700	-0.34692100	-0.27619100	-0.40351300	-0.24351200	-0.17294700	-0.21683600	-0.70045800	-0.37222800	-0.18708700	-0.08893300	-0.88975500	-0.07721300	-0.59004400	-0.52485300	-0.19110000	-0.66143500	-0.19511900	-0.79758400	-0.37408800	-0.33099100	-0.37218900	-0.21370500	-0.45659300	-0.16454500	-0.21353800	-0.35254900	-0.31205800	-0.37105900	-0.34837800	-0.21260200	-0.26557500	-0.34837500
11SGo070	2011	mountain	Schatzalp	5	0.31433400	36	5	27	1.85555600	311.46666700	11.76666700	51.88222200	105.41555600	71.57111100	85.60666700	226.88666700	20.01000600	3.56486000	4977.56391600	131.08222200	48.16666700	2117.71177100	65.31856900	1.08888900	360.53777800	10.06888900	100.17555600	21.73111100	18.08444400	110.71777800	2	1.62731000	-0.54144000	-0.72387000	-0.20059200	2.41762100	2.14727100	3.20636600	0.08961700	3.20228500	3.65312200	4.63845400	-0.22927600	0.66215900	3.39002400	6.71395700	-0.64899000	8.48390400	0.16229800	1.19908600	1.47881700	0.02107200	4.02675900	1.53258000	4.03368900	6.73219600	0.62667300	-1.05085100	3.34985700	-0.37064400	7.31607100	3.14971800	-1.00771600	4.06480200	0.13656000	3.25255200	3.83676200	-0.25041600	-1.23919300	3.85147900	6.32644500
11SGo072	2011	mountain	Schatzalp	7	0.44006700	27	6	28	2.64222200	243.37111100	7.74444400	46.12000000	107.83777800	100.43777800	101.33111100	103.41777800	41.69563700	2.26161100	7017.32283500	45.84666700	206.73555600	74.34983500	67.69171600	1.35555600	305.70000000	23.02666700	60.77111100	0.52000000	9.54666700	0.05555600	1	0.09958500	-0.05218700	-0.62778100	-0.12613400	1.70922800	0.71950900	2.69180300	0.12417800	4.67418000	4.43085100	1.57588000	-0.18778500	0.19731300	4.92326300	1.87018900	0.01222900	0.07610000	0.20367900	1.90121700	1.08237500	1.37392600	2.20955700	-0.14985500	1.59997800	-0.19164300	-0.79758400	0.36313500	5.06924900	-0.45094300	0.98056500	0.59134300	-0.67066700	-0.24848700	0.57370200	4.96937000	0.56769900	-0.23332400	-0.72954600	-0.24350100	0.32921700
11SGo073	2011	mountain	Schatzalp	9	0.56580100	27	8	36	5.39555600	221.24444400	14.24000000	48.65111100	52.39333300	73.41333300	84.59111100	110.79777800	24.51052900	6.29455200	4833.45970600	10.52000000	31.51333300	5.16955700	9.16417400	0.78666700	54.62000000	2.22666700	0.88888900	0.00000000	7.39555600	0.00000000	1	0.09958500	0.92631900	0.14093000	0.13446700	1.47904500	3.02522500	2.91783000	-0.66692100	3.29621900	3.60289200	1.75893600	-0.22066500	1.63579100	3.28170400	-0.13735500	-0.71843300	-0.20855600	-0.81687900	0.40333700	-0.73277000	-0.79769300	-0.55201000	-0.19110000	0.98679900	-0.19511900	-0.79758400	-1.25424600	4.15212500	0.87686600	0.09322700	1.42957900	0.23458700	-0.52447400	-1.06117300	3.67025200	1.82927500	0.79590500	-0.07656700	-0.65776100	-0.65079400
